status,method,path,doc_files,openapi_methods_for_path,openapi_security_required
MISSING,POST,/api/mission/{mission_id}/claim,docs/v2_specs/03_api/v1/v1_legacy_api_list_ko.md,,
MISSING,POST,/api/new-user/claim-welcome,docs/v2_specs/03_api/v1/v1_legacy_api_list_ko.md,,
MISSING,POST,/api/retention/bailout,docs/v2_specs/00_sot_meta/00_v2_migration_plan.md|docs/v2_specs/02_game/v2_ticket_zero_policy_sot_ko.md,,
MISSING,POST,/api/retention/intervention/resolve,docs/v2_specs/03_api/v1/v1_legacy_api_list_ko.md,,
MISSING,POST,/api/retention/reengagement/queue,docs/v2_specs/03_api/v1/v1_legacy_api_list_ko.md,,
MISSING,POST,/api/roulette/play,docs/v2_specs/03_api/v1/v1_legacy_api_list_ko.md|docs/v2_specs/90_troubleshooting/archive/v2_troubleshooting_game_token_issues_ko.md,,
MISSING,POST,/api/shop/purchase,docs/v2_specs/03_api/v1/v1_legacy_api_list_ko.md,,
MISSING,POST,/api/team-battle/teams/auto-assign,docs/v2_specs/02_game/v2_team_battle_sot_ko.md,,
MISSING,POST,/api/team-battle/teams/join,docs/v2_specs/02_game/v2_team_battle_sot_ko.md|docs/v2_specs/03_api/v1/v1_legacy_api_list_ko.md,,
MISSING,POST,/api/team-battle/teams/leave,docs/v2_specs/02_game/v2_team_battle_sot_ko.md|docs/v2_specs/03_api/v1/v1_legacy_api_list_ko.md,,
MISSING,POST,/api/telegram/auth,docs/v2_specs/03_api/v1/v1_legacy_api_list_ko.md,,
MISSING,POST,/api/telegram/link-token,docs/v2_specs/03_api/v1/v1_legacy_api_list_ko.md,,
MISSING,POST,/api/telegram/unlink-request,docs/v2_specs/03_api/v1/v1_legacy_api_list_ko.md,,
OK,POST,/api/v2/activity/record,docs/v2_specs/00_sot_meta/v2_shared_dependency_inventory_20260124_ko.md|docs/v2_specs/03_api/v2_auth_user_api_contract_ko.md,POST,True
MISSING,POST,/api/v2/admin/circuit/reset,docs/v2_specs/07_golden/2026_01_29_golden_v2_circuit_breaker_impl_plan_ko.md,,
MISSING,POST,/api/v2/admin/crm/approve,docs/v2_specs/07_golden/2026_01_28_golden_frontend_spec.md|docs/v2_specs/07_golden/integrated_working_tree.md,,
OK,POST,/api/v2/admin/csv-import/import,docs/v2_specs/90_troubleshooting/W06_DB_troubleshooting.md,POST,True
OK,POST,/api/v2/admin/csv-import/paste-import,docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/admin/20260206_admin_audit_and_routing_rules.md|docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/golden/12.hq_margin_csv_import_comprehensive.md|docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/level/20260204_v2_sot_consolidation.md|docs/v2_specs/90_troubleshooting/archive/daily/20260202_20260204/20260204_paste_import_enhancement.md,POST,True
OK,POST,/api/v2/admin/csv-import/paste-import/preview,docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/admin/20260206_admin_audit_and_routing_rules.md|docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/golden/12.hq_margin_csv_import_comprehensive.md|docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/level/20260204_v2_sot_consolidation.md|docs/v2_specs/90_troubleshooting/W06_INFRA_troubleshooting.md,POST,True
MISSING,POST,/api/v2/admin/csv/import,docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/golden/13.game_log_csv_import_spec.md,,
OK,POST,/api/v2/admin/daily-nudge/batch,docs/v2_specs/07_golden/2026_01_29_golden_v2_remaining_implementation_guide_ko.md,POST,True
MISSING,POST,/api/v2/admin/daily-nudge/run,docs/v2_specs/07_golden/2026_01_29_golden_v2_feature_routing_map_ko.md,,
OK,POST,/api/v2/admin/daily-nudge/send,docs/v2_specs/07_golden/2026_01_29_golden_v2_remaining_implementation_guide_ko.md,POST,True
OK,POST,/api/v2/admin/daily-nudge/trigger-async,docs/v2_specs/07_golden/2026_01_29_golden_v2_remaining_implementation_guide_ko.md,POST,True
MISSING,POST,/api/v2/admin/deposits/unmatched/{id}/ignore,docs/v2_specs/07_golden/v2_golden_hq_margin_cc_deposit_auto_reflection_design_ko.md,,
MISSING,POST,/api/v2/admin/deposits/unmatched/{id}/link,docs/v2_specs/07_golden/v2_golden_hq_margin_cc_deposit_auto_reflection_design_ko.md,,
OK,POST,/api/v2/admin/economy/circuit-breaker/reset,docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/admin/01.adminguide.md|docs/v2_specs/07_golden/2026_01_29_golden_v2_feature_routing_map_ko.md,POST,True
OK,POST,/api/v2/admin/economy/deposits,docs/v2_specs/06_design/V2_admin_pages_list.md|docs/v2_specs/08_changelog/통합/v2_fullstack_integration_test_logs_admin_20260124.md,"GET,POST",True
MISSING,POST,/api/v2/admin/economy/deposits/{id}/confirm,docs/v2_specs/08_changelog/통합/v2_fullstack_integration_ground_sot_ko.md,,
OK,POST,/api/v2/admin/economy/latency-evidences/{id}/reject,docs/v2_specs/07_golden/2026_01_29_golden_v2_feature_routing_map_ko.md,POST,True
OK,POST,/api/v2/admin/economy/latency-evidences/{id}/verify,docs/v2_specs/07_golden/2026_01_29_golden_v2_feature_routing_map_ko.md,POST,True
MISSING,POST,/api/v2/admin/game/lottery/config/1/prize,docs/v2_specs/00_sot_meta/artifacts/v2_game_failures_for_ai_20260124.md|docs/v2_specs/90_troubleshooting/archive/0125_v2_classification_and_resolved.md,,
OK,POST,/api/v2/admin/game/missions,docs/v2_specs/00_sot_meta/artifacts/v2_game_failures_for_ai_20260124.md,"GET,POST",True
OK,POST,/api/v2/admin/game/missions/reset-user/{user_id},docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/mission/20260130_mission_admin_features_update.md,POST,True
OK,POST,/api/v2/admin/inventory/adjust-stock,docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/admin/20260129_v2_admin_features_update.md,POST,True
OK,POST,/api/v2/admin/inventory/items,docs/v2_specs/08_changelog/통합/v2_fullstack_integration_ground_sot_ko.md|docs/v2_specs/08_changelog/통합/v2_fullstack_integration_test_logs_shop_inventory_20260124.md,POST,True
OK,POST,/api/v2/admin/inventory/tickets,docs/v2_specs/08_changelog/통합/v2_fullstack_integration_test_logs_admin_20260124.md,POST,True
OK,POST,/api/v2/admin/marketing/messages,docs/v2_specs/08_changelog/통합/v2_fullstack_integration_ground_sot_ko.md|docs/v2_specs/08_changelog/통합/v2_fullstack_integration_test_final_verification_20260124.md|docs/v2_specs/08_changelog/통합/v2_fullstack_integration_test_logs_admin_20260124.md,"GET,POST",True
MISSING,POST,/api/v2/admin/message,docs/v2_specs/99_verification/e2e/20260126_inbox_e2e.md,,
MISSING,POST,/api/v2/admin/messages,docs/v2_specs/08_changelog/통합/v2_fullstack_observation_mapping_20260124.md,,
MISSING,POST,/api/v2/admin/mission/reset/{user_id},docs/v2_specs/00_sot_meta/1차_2026_v2_final_deployment_master_checklist_ko.md,,
MISSING,POST,/api/v2/admin/missions/progress/approve,docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/mission/mission_channel_join.md,,
MISSING,POST,/api/v2/admin/ops/executions/{id}/rollback,docs/v2_specs/07_golden/2026_01_29_golden_v2_rollback_policy_impl_plan_ko.md,,
OK,POST,/api/v2/admin/ops/log-action,docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/admin/20260129_v2_admin_features_update.md,POST,True
MISSING,POST,/api/v2/admin/ops/reset_circuit,docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/admin/01.adminguide.md,,
MISSING,POST,/api/v2/admin/ops/rollback/user,docs/v2_specs/07_golden/2026_01_29_golden_v2_feature_routing_map_ko.md,,
MISSING,POST,/api/v2/admin/ops/rollback/{execution_id},docs/v2_specs/07_golden/2026_01_29_golden_v2_feature_routing_map_ko.md|docs/v2_specs/07_golden/2026_01_29_golden_v2_remaining_implementation_guide_ko.md,,
MISSING,POST,/api/v2/admin/ops/tasks/{task_id}/execution-result,docs/v2_specs/03_api/v2_admin_ops_api_contract_ko.md,,
OK,POST,/api/v2/admin/prospect/sync-pending-users,docs/v2_specs/07_golden/v2_golden_hq_margin_cc_deposit_auto_reflection_design_ko.md,POST,True
MISSING,POST,/api/v2/admin/prospects/{id}/link,docs/v2_specs/07_golden/v2_patch_execution_log_ko.md,,
MISSING,POST,/api/v2/admin/rollback/executions/{id},docs/v2_specs/00_sot_meta/1차_2026_v2_final_deployment_master_checklist_ko.md,,
OK,POST,/api/v2/admin/streak-rewards/distribute-milestone-reward,docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/admin/20260129_v2_admin_features_update.md|docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/mission/20260130_mission_admin_features_update.md,POST,True
OK,POST,/api/v2/admin/streak-rewards/users/{user_id}/force-grant-milestone,docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/admin/20260129_v2_admin_features_update.md,POST,True
OK,POST,/api/v2/admin/streak-rewards/users/{user_id}/reset,docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/admin/20260129_v2_admin_features_update.md,POST,True
OK,POST,/api/v2/admin/streak-rewards/users/{user_id}/set-count,docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/admin/20260129_v2_admin_features_update.md,POST,True
MISSING,POST,/api/v2/admin/streak/reset/{user_id},docs/v2_specs/00_sot_meta/1차_2026_v2_final_deployment_master_checklist_ko.md,,
OK,POST,/api/v2/admin/team-battle/members/contributions/adjust,docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/teambattle/04.team_battle.md|docs/v2_specs/02_game/v2_team_battle_sot_ko.md|docs/v2_specs/03_api/v2_team_battle_api_contract_ko.md,POST,True
OK,POST,/api/v2/admin/users/level/adjust,docs/v2_specs/90_troubleshooting/W06_LEVEL_troubleshooting.md,POST,True
MISSING,POST,/api/v2/admin/users/{id}/purge,docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/admin/01.admin.md|docs/v2_specs/90_troubleshooting/archive/20260130_error_triage_checklist.md,,
MISSING,POST,/api/v2/admin/users/{id}/wallet/adjust,docs/v2_specs/08_changelog/통합/v2_fullstack_integration_ground_sot_ko.md|docs/v2_specs/08_changelog/통합/v2_fullstack_integration_test_logs_admin_20260124.md,,
MISSING,POST,/api/v2/admin/users/{id}/xp,docs/v2_specs/08_changelog/통합/v2_fullstack_integration_ground_sot_ko.md,,
OK,POST,/api/v2/admin/users/{user_id}/missions/reset-all,docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/admin/20260129_v2_admin_features_update.md,POST,True
OK,POST,/api/v2/admin/users/{user_id}/purge,docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/00_con.md|docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/user/20260126_user_delete_api_path_fix.md|docs/v2_specs/90_troubleshooting/archive/weekly/W05_INFRA_troubleshooting.md,POST,True
OK,POST,/api/v2/admin/vault/force-edit,docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/vault/learned_context_summary_vault.md|docs/v2_specs/06_design/V2_admin_pages_list.md,POST,True
MISSING,POST,/api/v2/admin/withdrawals/{id}/approve,docs/v2_specs/06_design/v2_admin_master_plan_ko.md,,
MISSING,POST,/api/v2/auth/check-prospect,docs/v2_specs/07_golden/v2_patch_execution_log_ko.md,,
OK,POST,/api/v2/auth/login,docs/v2_specs/03_api/v2_auth_user_api_contract_ko.md,POST,False
OK,POST,/api/v2/auth/logout,docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/auth/v2_telegram_auth_sot_ko.md|docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/user/20260128_auth_v2_telegram_pure_implementation.md|docs/v2_specs/00_sot_meta/1차_2026_v2_final_deployment_master_checklist_ko.md|docs/v2_specs/03_api/v2_auth_user_api_contract_ko.md,POST,True
OK,POST,/api/v2/auth/refresh,docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/auth/v2_telegram_auth_sot_ko.md|docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/user/20260128_auth_v2_telegram_pure_implementation.md|docs/v2_specs/00_sot_meta/1차_2026_v2_final_deployment_master_checklist_ko.md|docs/v2_specs/00_sot_meta/1차_2026_v2_production_deployment_checklist_ko.md|docs/v2_specs/00_sot_meta/v2_shared_dependency_inventory_20260124_ko.md|docs/v2_specs/03_api/v2_auth_user_api_contract_ko.md,POST,False
OK,POST,/api/v2/auth/token,docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/auth/20260129_v2_auth_reliability_update.md|docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/auth/auth.md|docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/auth/learned_context_summary_auth.md|docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/mission/10.mission_actionable_guides.md|docs/v2_specs/03_api/v2_api_contract_ko.md|docs/v2_specs/03_api/v2_auth_user_api_contract_ko.md|docs/v2_specs/08_changelog/통합/v2_fullstack_integration_ground_sot_ko.md|docs/v2_specs/08_changelog/통합/v2_fullstack_integration_test_logs_20260124.md|docs/v2_specs/08_changelog/통합/v2_fullstack_integration_test_logs_auth_20260124.md,POST,False
MISSING,POST,/api/v2/dev/login,docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/auth/20260129_auth_mission_integration_test_update.md|docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/auth/learned_context_summary_auth.md|docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/auth/v2_telegram_auth_sot_ko.md|docs/v2_specs/00_sot_meta/00_v2_migration_plan.md|docs/v2_specs/00_sot_meta/1차_2026_v2_final_deployment_master_checklist_ko.md|docs/v2_specs/00_sot_meta/1차_2026_v2_production_deployment_checklist_ko.md|docs/v2_specs/00_sot_meta/v2_pre_release_auth_policy_ko.md|docs/v2_specs/00_sot_meta/v2_shared_dependency_inventory_20260124_ko.md|docs/v2_specs/03_api/v2_auth_user_api_contract_ko.md|docs/v2_specs/08_changelog/통합/v2_fullstack_integration_test_logs_20260124.md|docs/v2_specs/08_changelog/통합/v2_fullstack_integration_test_logs_auth_20260124.md|docs/v2_specs/08_changelog/통합/v2_fullstack_observation_mapping_20260124.md|docs/v2_specs/90_troubleshooting/archive/20260130_deployment_verification_report.md,,
MISSING,POST,/api/v2/dice/double-up,docs/v2_specs/02_game/v2_game_action_schema_sot_ko.md|docs/v2_specs/03_api/v2_game_api_contract_ko.md,,
OK,POST,/api/v2/dice/play,docs/v2_specs/02_game/v2_game_action_schema_sot_ko.md|docs/v2_specs/03_api/v2_game_api_contract_ko.md|docs/v2_specs/08_changelog/통합/v2_fullstack_integration_ground_sot_ko.md|docs/v2_specs/08_changelog/통합/v2_fullstack_integration_test_final_verification_20260124.md|docs/v2_specs/08_changelog/통합/v2_fullstack_integration_test_logs_20260124.md|docs/v2_specs/08_changelog/통합/v2_fullstack_integration_test_logs_game_20260124.md|docs/v2_specs/08_changelog/통합/v2_fullstack_observation_mapping_20260124.md|docs/v2_specs/90_troubleshooting/archive/20260130_error_triage_checklist.md|docs/v2_specs/90_troubleshooting/archive/2026_01_31_game_module_import.md,POST,True
OK,POST,/api/v2/exchange/craft,docs/v2_specs/02_game/v2_game_engine_sot_ko.md|docs/v2_specs/03_api/v2_game_api_contract_ko.md,POST,False
MISSING,POST,/api/v2/exchange/craft-puzzle,docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/00_con.md|docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/game/20260131_puzzle_collection_gold_key_craft.md,,
OK,POST,/api/v2/golden/intervention/resolve,docs/v2_specs/08_changelog/통합/v2_fullstack_integration_ground_sot_ko.md,POST,True
OK,POST,/api/v2/inventory/use,docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/inventory/learned_context_summary_inventory.md|docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/shop/learned_context_summary_shop.md|docs/v2_specs/03_api/v2_inventory_shop_api_contract_ko.md|docs/v2_specs/08_changelog/통합/v2_fullstack_integration_ground_sot_ko.md|docs/v2_specs/08_changelog/통합/v2_fullstack_integration_test_logs_20260124.md|docs/v2_specs/08_changelog/통합/v2_fullstack_integration_test_logs_public_20260124.md|docs/v2_specs/08_changelog/통합/v2_fullstack_integration_test_logs_shop_inventory_20260124.md,POST,True
OK,POST,/api/v2/lottery/play,docs/v2_specs/02_game/v2_game_action_schema_sot_ko.md|docs/v2_specs/03_api/v2_game_api_contract_ko.md|docs/v2_specs/08_changelog/통합/v2_fullstack_integration_ground_sot_ko.md|docs/v2_specs/08_changelog/통합/v2_fullstack_integration_test_logs_20260124.md|docs/v2_specs/08_changelog/통합/v2_fullstack_integration_test_logs_game_20260124.md|docs/v2_specs/90_troubleshooting/archive/20260130_error_triage_checklist.md|docs/v2_specs/90_troubleshooting/archive/2026_01_31_game_module_import.md|docs/v2_specs/99_verification/주사위 어드민 설정 풀스택 검증 완료.md,POST,True
OK,POST,/api/v2/messages,docs/v2_specs/03_api/v2_admin_ops_api_contract_ko.md|docs/v2_specs/03_api/v2_api_integration_guide_ko.md|docs/v2_specs/99_verification/v2_admin_ops_verification_report_ko.md,POST,True
MISSING,POST,/api/v2/mission/17/claim,docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/mission/mission_channel_join.md,,
OK,POST,/api/v2/mission/daily-gift,docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/mission/learned_context_summary_mission.md|docs/v2_specs/03_api/v2_mission_streak_api_contract_ko.md|docs/v2_specs/08_changelog/통합/v2_fullstack_integration_ground_sot_ko.md,POST,True
OK,POST,/api/v2/mission/streak/claim,docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/mission/learned_context_summary_mission.md|docs/v2_specs/03_api/v2_mission_streak_api_contract_ko.md|docs/v2_specs/08_changelog/통합/v2_fullstack_integration_ground_sot_ko.md,POST,True
MISSING,POST,/api/v2/mission/{id}/claim,docs/v2_specs/08_changelog/통합/v2_fullstack_integration_ground_sot_ko.md|docs/v2_specs/08_changelog/통합/v2_fullstack_integration_test_logs_20260124.md|docs/v2_specs/08_changelog/통합/v2_fullstack_integration_test_logs_mission_20260124.md|docs/v2_specs/08_changelog/통합/v2_fullstack_observation_mapping_20260124.md,,
OK,POST,/api/v2/mission/{mission_id}/claim,docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/mission/learned_context_summary_mission.md|docs/v2_specs/00_sot_meta/1차_2026_v2_final_deployment_master_checklist_ko.md|docs/v2_specs/03_api/v2_mission_streak_api_contract_ko.md,POST,True
MISSING,POST,/api/v2/new-user/claim-welcome,docs/v2_specs/03_api/v2_auth_user_api_contract_ko.md,,
OK,POST,/api/v2/roulette/play,docs/v2_specs/00_sot_meta/artifacts/v2_game_failures_for_ai_20260124.md|docs/v2_specs/02_game/v2_game_action_schema_sot_ko.md|docs/v2_specs/03_api/v2_game_api_contract_ko.md|docs/v2_specs/08_changelog/통합/v2_fullstack_integration_ground_sot_ko.md|docs/v2_specs/08_changelog/통합/v2_fullstack_integration_test_logs_20260124.md|docs/v2_specs/08_changelog/통합/v2_fullstack_integration_test_logs_game_20260124.md|docs/v2_specs/90_troubleshooting/archive/0125_v2_classification_and_resolved.md|docs/v2_specs/90_troubleshooting/archive/20260130_error_triage_checklist.md|docs/v2_specs/90_troubleshooting/archive/2026_01_31_game_module_import.md|docs/v2_specs/90_troubleshooting/archive/weekly/W05_GAME_troubleshooting.md,POST,True
OK,POST,/api/v2/segments/run,docs/v2_specs/03_api/v2_admin_ops_api_contract_ko.md|docs/v2_specs/99_verification/v2_admin_ops_verification_report_ko.md,POST,True
OK,POST,/api/v2/shop/purchase,docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/00_con.md|docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/game/01_strict_vault_policy.md|docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/inventory/learned_context_summary_inventory.md|docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/shop/06.shop.md|docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/shop/20260127_shop_cost_type_fix.md|docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/shop/20260127_shop_purchase_vault_balance_ui_refresh_fix.md|docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/shop/learned_context_summary_shop.md|docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/vault/20260127_vault_today_spent_shop_purchase_update.md|docs/v2_specs/03_api/v2_api_contract_ko.md|docs/v2_specs/03_api/v2_inventory_shop_api_contract_ko.md|docs/v2_specs/05_ops/v2_shop_products_ui_config_sot_ko.md|docs/v2_specs/08_changelog/통합/v2_fullstack_integration_ground_sot_ko.md|docs/v2_specs/08_changelog/통합/v2_fullstack_integration_test_logs_20260124.md|docs/v2_specs/08_changelog/통합/v2_fullstack_integration_test_logs_public_20260124.md|docs/v2_specs/08_changelog/통합/v2_fullstack_integration_test_logs_shop_inventory_20260124.md|docs/v2_specs/08_changelog/통합/v2_fullstack_observation_mapping_20260124.md|docs/v2_specs/99_verification/v1_to_v2_shop_products_conversion_ko.md,POST,True
MISSING,POST,/api/v2/streak/claim/{milestone},docs/v2_specs/00_sot_meta/1차_2026_v2_final_deployment_master_checklist_ko.md,,
MISSING,POST,/api/v2/surveys/{id}/responses/complete,docs/v2_specs/08_changelog/통합/v2_fullstack_integration_ground_sot_ko.md,,
OK,POST,/api/v2/team-battle/teams/join,docs/v2_specs/03_api/v2_team_battle_api_contract_ko.md|docs/v2_specs/08_changelog/통합/v2_fullstack_integration_ground_sot_ko.md,POST,True
OK,POST,/api/v2/team-battle/teams/leave,docs/v2_specs/03_api/v2_team_battle_api_contract_ko.md,POST,True
OK,POST,/api/v2/telegram/auth,docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/00_con.md|docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/auth/20260129_v2_auth_reliability_update.md|docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/auth/v2_auth_trouble_mapping_ko.md|docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/auth/v2_telegram_auth_sot_ko.md|docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/mission/mission_channel_join.md|docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/user/20260128_auth_v2_telegram_pure_implementation.md|docs/v2_specs/00_sot_meta/1차_2026_v2_final_deployment_master_checklist_ko.md|docs/v2_specs/00_sot_meta/1차_2026_v2_production_deployment_checklist_ko.md|docs/v2_specs/00_sot_meta/v2_shared_dependency_inventory_20260124_ko.md|docs/v2_specs/03_api/v2_auth_user_api_contract_ko.md|docs/v2_specs/90_troubleshooting/archive/20260130_error_triage_checklist.md,POST,False
MISSING,POST,/api/v2/telegram/link-token,docs/v2_specs/03_api/v2_auth_user_api_contract_ko.md,,
MISSING,POST,/api/v2/telegram/unlink-request,docs/v2_specs/03_api/v2_auth_user_api_contract_ko.md,,
OK,POST,/api/v2/ticket-zero/bailout,docs/v2_specs/03_api/v2_ticket_zero_api_contract_ko.md,POST,True
OK,POST,/api/v2/user/economy/latency/evidence,docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/golden/15.latency_survival_spec.md|docs/v2_specs/90_troubleshooting/W06_VAULT_troubleshooting.md,"GET,POST",True
MISSING,POST,/api/v2/user/evidence,docs/v2_specs/07_golden/2026_01_28_golden_frontend_spec.md,,
MISSING,POST,/api/v2/user/evidence/submit,docs/v2_specs/07_golden/integrated_working_tree.md,,
OK,POST,/api/v2/vault/withdraw,docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/vault/learned_context_summary_vault.md|docs/v2_specs/08_changelog/통합/v2_fullstack_integration_ground_sot_ko.md|docs/v2_specs/08_changelog/통합/v2_fullstack_integration_test_logs_20260124.md|docs/v2_specs/08_changelog/통합/v2_fullstack_integration_test_logs_public_20260124.md|docs/v2_specs/08_changelog/통합/v2_fullstack_integration_test_logs_vault_20260124.md|docs/v2_specs/08_changelog/통합/v2_fullstack_observation_mapping_20260124.md,POST,True
MISSING,POST,/api/viral/action,docs/v2_specs/90_troubleshooting/W06_MISSION_troubleshooting.md,,
MISSING,POST,/api/viral/verify/channel,docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/mission/mission_channel_join.md|docs/v2_specs/90_troubleshooting/W06_MISSION_troubleshooting.md,,
MISSING,PUT,/api/admin-mission/{mission_id},docs/v2_specs/03_api/v1/v1_legacy_api_list_ko.md,,
OK,PUT,/api/v2/admin/economy/circuit-breaker/limits,docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/admin/01.adminguide.md|docs/v2_specs/07_golden/2026_01_29_golden_v2_feature_routing_map_ko.md,PUT,True
MISSING,PUT,/api/v2/admin/game/dice,docs/v2_specs/90_troubleshooting/archive/2026_01_31_dice_golden_hour.md|docs/v2_specs/99_verification/주사위 어드민 설정 풀스택 검증 완료.md,,
MISSING,PUT,/api/v2/admin/game/dice/config/1,docs/v2_specs/00_sot_meta/artifacts/v2_game_failures_for_ai_20260124.md|docs/v2_specs/90_troubleshooting/archive/0125_v2_classification_and_resolved.md|docs/v2_specs/90_troubleshooting/archive/weekly/W05_GAME_troubleshooting.md,,
OK,PUT,/api/v2/admin/game/dice/config/{config_id},docs/v2_specs/06_design/V2_admin_pages_list.md|docs/v2_specs/07_golden/golden_v2_core_economy_glossary_ko.md,PUT,True
OK,PUT,/api/v2/admin/game/lottery/config/{config_id},docs/v2_specs/06_design/V2_admin_pages_list.md,"GET,PUT",True
OK,PUT,/api/v2/admin/game/lottery/config/{config_id}/prize/{prize_id},docs/v2_specs/06_design/V2_admin_pages_list.md,"DELETE,PUT",True
MISSING,PUT,/api/v2/admin/game/lottery/config/{id}/prize/{prizeId},docs/v2_specs/08_changelog/통합/v2_fullstack_integration_test_logs_admin_20260124.md,,
MISSING,PUT,/api/v2/admin/game/missions/{id},docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/mission/learned_context_summary_mission.md|docs/v2_specs/06_design/V2_admin_pages_list.md|docs/v2_specs/90_troubleshooting/archive/v2_troubleshooting_20260120_backend_runtime_ko.md|docs/v2_specs/90_troubleshooting/archive/weekly/W05_MISSION_troubleshooting.md,,
MISSING,PUT,/api/v2/admin/game/roulette/config/{id},docs/v2_specs/90_troubleshooting/archive/weekly/W05_GAME_troubleshooting.md,,
MISSING,PUT,/api/v2/admin/game/{game}/config,docs/v2_specs/08_changelog/통합/v2_fullstack_integration_ground_sot_ko.md,,
MISSING,PUT,/api/v2/admin/ui-config/streak_reward_rules,docs/v2_specs/90_troubleshooting/W06_MISSION_troubleshooting.md,,
