path,domain,doc_type,version,created_at,author,target,status,final_review_at,redirect_target
docs/v1archive/09_marketing/golden/04_report/golden_casino_sports_rawdata_integration_checklist_v1.md,unknown,,,,,,,,
docs/v1archive/09_marketing/golden/04_report/golden_dashboard_metrics_v1.md,unknown,,,,,,,,
docs/v1archive/09_marketing/golden/04_report/golden_execution_schedule_v1.md,unknown,,,,,,,,
docs/v1archive/09_marketing/golden/04_report/golden_execution_v1.md,unknown,,,,,,,,
docs/v1archive/09_marketing/golden/04_report/golden_impl_guide_and_checklist_v1.md,unknown,,,,,,,,
docs/v1archive/09_marketing/golden/04_report/golden_missing_evidence_implementation_plan_v1.md,unknown,,,,,,,,
docs/v1archive/09_marketing/golden/04_report/golden_monitoring_alert_criteria_v1.md,unknown,,,,,,,,
docs/v1archive/09_marketing/golden/04_report/golden_next_steps_guide_v1.md,unknown,,,,,,,,
docs/v1archive/09_marketing/golden/04_report/golden_progress_report_20260118.md,unknown,,,,,,,,
docs/v1archive/09_marketing/golden/04_report/golden_server_load_analysis_v1.md,unknown,,,,,,,,
docs/v1archive/09_marketing/golden/04_report/golden_system_integration_checklist_v1.md,unknown,,,,,,,,
docs/v1archive/09_marketing/golden/golden_master_map.md,unknown,,,,,,,,
docs/v1archive/09_marketing/golden/이해.md,unknown,,,,,,,,
docs/v1archive/2026_admin_game_config_schema_ko.md,unknown,,,,,,,,
docs/v1archive/2026_core_economy_glossary_ko.md,unknown,용어집(Glossary) / 운영·개발 공통 기준,v1.1,2026-01-16,,운영/기획/개발(Backend/Frontend),SoT(용어) / 동작·정책 SoT는 `unified_economy_and_progression_ko.md`를 우선,,
docs/v1archive/2026_game_action_schema_ko.md,unknown,,,,,,,,
docs/v1archive/2026_notification_feed_schema_ko.md,unknown,,,,,,,,
docs/v1archive/2026_ops_plan_execution_result_schema.md,unknown,,,,,,,,
docs/v1archive/2026_progression_schema_ko.md,unknown,,,,,,,,
docs/v1archive/2026_strict_vault_policy.md,unknown,,,,,,,,
docs/v1archive/AI_FAST_TRACK_GUIDE.md,unknown,,,,,,,,
docs/v1archive/ARCHIVE_POLICY.md,unknown,,,,,,,,
docs/v1archive/DOCUMENTATION_RULES.md,unknown,,,,,,,,
docs/v1archive/EXTERNAL_AI_BRIEF_v1.0.md,unknown,가이드,v1.0,2025-12-25,시스템 설계팀,,,,
docs/v1archive/INDEX.md,unknown,,,,,,,,
docs/v1archive/INDEX_BY_TIME.md,unknown,,,,,,,,
docs/v1archive/TEMPLATE_DOC.md,unknown,,,,,,(SoT/참고/아카이브),,
docs/v1archive/ai/00_v2_specs/01_v2_admin_dev_test_guide_ko_v1.0.md,unknown,,,,,운영/관리자가 로컬에서 V2 어드민 접속 확인을 빠르게 수행하기 위한 1페이지 런북,,,
docs/v1archive/ai/00_v2_specs/v2_2026_admin_game_config_schema_ko.md,unknown,,,,,,,,
docs/v1archive/ai/00_v2_specs/v2_2026_core_economy_glossary_ko.md,unknown,용어집(Glossary) / 운영·개발 공통 기준,v1.1,2026-01-16,,운영/기획/개발(Backend/Frontend),SoT(용어) / 동작·정책 SoT는 `unified_economy_and_progression_ko.md`를 우선,,
docs/v1archive/ai/00_v2_specs/v2_2026_game_action_schema_ko.md,unknown,,,,,,,,
docs/v1archive/ai/00_v2_specs/v2_2026_notification_feed_schema_ko.md,unknown,,,,,,,,
docs/v1archive/ai/00_v2_specs/v2_2026_ops_plan_execution_result_schema.md,unknown,,,,,,,,
docs/v1archive/ai/00_v2_specs/v2_2026_progression_schema_ko.md,unknown,,,,,,,,
docs/v1archive/ai/00_v2_specs/v2_2026_strict_vault_policy.md,unknown,,,,,,,,
docs/v1archive/ai/00_v2_specs/v2_ARCHIVE_POLICY.md,unknown,,,,,,,,
docs/v1archive/ai/00_v2_specs/v2_DOCUMENTATION_RULES.md,unknown,,,,,,,,
docs/v1archive/ai/00_v2_specs/v2_INDEX.md,unknown,,,,,,,,
docs/v1archive/ai/00_v2_specs/v2_INDEX_BY_TIME.md,unknown,,,,,,,,
docs/v1archive/ai/00_v2_specs/v2_TEMPLATE_DOC.md,unknown,,,,,,(SoT/참고/아카이브),,
docs/v1archive/ai/00_v2_specs/v2_golden_project_rules.md,unknown,,,,,,,,
docs/v1archive/ai/00_v2_specs/v2_v2_migration_plan.md,unknown,,,,,,,,
docs/v1archive/ai/01_overview/01_overview_system_v1.0.md,unknown,총괄,v1.4,2025-12-25,시스템 설계팀,,,,
docs/v1archive/ai/02_architecture/02_architecture_backend_v1.0.md,unknown,아키텍처,v1.4,2025-12-25,시스템 설계팀,,,,
docs/v1archive/ai/02_architecture/frontend/01_frontend_overview.md,unknown,,,,,,,,
docs/v1archive/ai/02_architecture/frontend/02_frontend_stack_spec.md,unknown,,,,,,,,
docs/v1archive/ai/02_architecture/frontend/03_frontend_architecture.md,unknown,,,,,,,,
docs/v1archive/ai/02_architecture/frontend/04_frontend_routes_and_navigation.md,unknown,,,,,,,,
docs/v1archive/ai/02_architecture/frontend/05_frontend_state_and_api_layer.md,unknown,,,,,,,,
docs/v1archive/ai/02_architecture/frontend/06_frontend_ui_ux_guidelines.md,unknown,,,,,,,,
docs/v1archive/ai/02_architecture/frontend/07_frontend_user_app_spec.md,unknown,,,,,,,,
docs/v1archive/ai/02_architecture/frontend/08_frontend_admin_app_spec.md,unknown,,,,,,,,
docs/v1archive/ai/02_architecture/frontend/09_frontend_components_and_style_system.md,unknown,,,,,,,,
docs/v1archive/ai/02_architecture/frontend/10_frontend_auth_and_security.md,unknown,,,,,,,,
docs/v1archive/ai/02_architecture/frontend/11_frontend_error_loading_patterns.md,unknown,,,,,,,,
docs/v1archive/ai/02_architecture/frontend/12_frontend_build_and_env.md,unknown,,,,,,,,
docs/v1archive/ai/02_architecture/frontend/13_frontend_testing_and_qc.md,unknown,,,,,,,,
docs/v1archive/ai/02_architecture/frontend/14_frontend_validation_checklist.md,unknown,,,,,,,,
docs/v1archive/ai/02_architecture/frontend/frontend_api_contract_freeze.md,unknown,,,,,,,,
docs/v1archive/ai/02_architecture/telegram/tma_technical_implementation_plan.md,unknown,,,,,,,,
docs/v1archive/ai/02_architecture/telegram/tma_utilization_report.md,unknown,,,,,,,,
docs/v1archive/ai/02_architecture/telegram_account_linking_v1_ko.md,unknown,,,,,,,,
docs/v1archive/ai/03_api/03_api_overview_v1.0.md,unknown,,,,,,,,
docs/v1archive/ai/03_api/03_api_season_pass_v1.0.md,unknown,,,,,,,,
docs/v1archive/ai/03_api/team_battle.md,unknown,,,,,,,,
docs/v1archive/ai/04_db/04_db_core_tables_v1.0.md,unknown,,,,,,,,
docs/v1archive/ai/04_db/04_db_season_pass_tables_v1.0.md,unknown,,,,,,,,
docs/v1archive/ai/05_modules/05_module_backend_services_v1.0.md,unknown,,,,,,,,
docs/v1archive/ai/05_modules/05_module_dice_service_v1.0.md,unknown,,,,,,,,
docs/v1archive/ai/05_modules/05_module_game_common_v1.0.md,unknown,,,,,,,,
docs/v1archive/ai/05_modules/05_module_lottery_service_v1.0.md,unknown,,,,,,,,
docs/v1archive/ai/05_modules/05_module_new_member_dice_v1.0.md,unknown,,,,,,,,
docs/v1archive/ai/05_modules/05_module_ranking_service_v1.0.md,unknown,,,,,,,,
docs/v1archive/ai/05_modules/05_module_roulette_service_v1.0.md,unknown,,,,,,,,
docs/v1archive/ai/05_modules/05_module_season_pass_service_v1.0.md,unknown,,,,,,,,
docs/v1archive/ai/05_modules/05_module_survey_retention_feature_v1.0.md,unknown,,,,,,,,
docs/v1archive/ai/05_modules/05_module_vault_master_final_trial_ticket_v2.2.md,unknown,,,,,,,,
docs/v1archive/ai/05_modules/05_module_vault_master_implementation_checklist_v1.0.md,unknown,,,,,,,,
docs/v1archive/ai/05_modules/05_module_vault_new_user_strategy_v2.0.md,unknown,,,,,,,,
docs/v1archive/ai/05_modules/05_module_vault_phase1_backend_checklist.md,unknown,,,,,,,,
docs/v1archive/ai/05_modules/design/[2026001#]daily_mission_system_ko_v5.md,unknown,,,,,,,,
docs/v1archive/ai/05_modules/design/[20261월첫째주] [2026001#] unified_economy_and_progression_ko.md,unknown,,,,,,,,
docs/v1archive/ai/05_modules/design/[20261월첫째주] [2026001#]daily_mission_system_ko_v6.md,unknown,,,,,,,,
docs/v1archive/ai/05_modules/design/[20261월첫째주] [2026001#]economy_onboarding_v7.md,unknown,,,,,,,,
docs/v1archive/ai/05_modules/design/[20261월첫째주] [2026001#]inventory_voucher_system_ko.md,unknown,,,,,,,,
docs/v1archive/ai/05_modules/design/new_user_challenge_ui.md,unknown,,,,,,,,
docs/v1archive/ai/05_modules/product/[20261월첫째주] [2026001#] vault_single_sot_unification_plan_v1.0.md,unknown,설계 / 가이드 / 체크리스트,v1.4,2026-01-02,"BE팀(초안, Copilot)",,,,
docs/v1archive/ai/05_modules/product/coin_system_stabilization.md,unknown,,,,,,,,
docs/v1archive/ai/05_modules/product/external_dev_handoff.md,unknown,,,,,,,,
docs/v1archive/ai/05_modules/product/external_ranking_design.md,unknown,,,,,,,,
docs/v1archive/ai/05_modules/product/level_xp_core_rewards.md,unknown,,,,,,,,
docs/v1archive/ai/05_modules/product/public_chat_design.md,unknown,,,,,,,,
docs/v1archive/ai/05_modules/product/ranking_seasonpass_simple_guide.md,unknown,,,,,,,,
docs/v1archive/ai/05_modules/product/team_battle_design.md,unknown,,,,,,,,
docs/v1archive/ai/05_modules/product/team_battle_feedback_alerts_design.md,unknown,,,,,,,,
docs/v1archive/ai/05_modules/product/team_battle_rules_2025-12-13.md,unknown,,,,,,,,
docs/v1archive/ai/05_modules/product/ui_ux_retention_analysis.md,unknown,,,,,,,,
docs/v1archive/ai/05_modules/team_battle_ui_ux.md,unknown,,,,,,,,
docs/v1archive/ai/05_modules/🔧 Project Structure Overview.md,unknown,,,,,,,,
docs/v1archive/archive/202601/design/archive/2026!!daily_mission_system_ko.md,unknown,,,,,,,,
docs/v1archive/archive/202601/design/archive/2026!!daily_mission_system_ko_v6.md,unknown,,,,,,,,
docs/v1archive/archive/202601/design/archive/2026!!daily_mission_system_v2_ko.md,unknown,,,,,,,,
docs/v1archive/archive/202601/design/archive/2026!!daily_mission_system_v3_telegram_only_ko.md,unknown,,,,,,,,
docs/v1archive/archive/202601/design/archive/daily_mission_system.md,unknown,,,,,,,,
docs/v1archive/archive/202601/design/archive/ticket_zero_rescue_rps_bot_ko.md,unknown,,,,,,,,
docs/v1archive/archive/202601/design/archive/unified_economy_and_progression.md,unknown,,,,,,,,
docs/v1archive/archive/202601/research/research_archive/EXTERNAL_AI_SYSTEM_OVERVIEW.md,unknown,,,,,,,,
docs/v1archive/archive/202601/research/research_archive/_archive/05_modules/05_module_vault_existing_user_strategy_v2.0.md,unknown,,,,,,,,
docs/v1archive/archive/202601/research/research_archive/_archive/05_modules/05_module_vault_master_reset_phase1.md,unknown,,,,,,,,
docs/v1archive/archive/202601/research/research_archive/_archive/05_modules/05_module_vault_unlock_feature_v1.0.md,unknown,,,,,,,,
docs/v1archive/archive/202601/research/research_archive/한국추가.md,unknown,,,,,,,,
docs/v1archive/archive/202601/research/research_archive/한국추가2.md,unknown,,,,,,,,
docs/v1archive/archive/archive/new_member_vault_funnel_implementation_checklist_v1.0.md,unknown,,,,,,,,
docs/v1archive/archive/archive/new_member_vault_funnel_plan_v1.0.md,unknown,,,,,,,,
docs/v1archive/archive/archive/ops/LOCAL_DEVELOPMENT.md,unknown,,,,,,,,
docs/v1archive/archive/archive/ops/LOCAL_TESTING_GUIDE.md,unknown,,,,,,,,
docs/v1archive/archive/archive/ops/ONBOARDING.md,unknown,,,,,,,,
docs/v1archive/archive/archive/ops/SECURITY_GUIDE.md,unknown,,,,,,,,
docs/v1archive/archive/archive/ops/[20261월둘째주] 20260114_ci_wip_safety_guide.md,unknown,,,,,,,,
docs/v1archive/archive/archive/ops/[20261월첫째주] [2026001#]SERVER_ENV_ONBOARDING.md,unknown,,,,,,,,
docs/v1archive/archive/archive/personalization_feature_checklist.md,unknown,,,,,,,,
docs/v1archive/archive/archive/personalization_runbook.md,unknown,,,,,,,,
docs/v1archive/archive/archive/season_pass_spec_v1.0.md,unknown,,,,,,,,
docs/v1archive/archive/archive/season_pass_spec_v2.0.md,unknown,,,,,,,,
docs/v1archive/archive/archive/vault_contingency_plan.md,unknown,,,,,,,,
docs/v1archive/archive/archive/vault_ops_queries.md,unknown,,,,,,,,
docs/v1archive/archive/archive/vault_trial_ticket_integration_global_checklist_v1.0.md,unknown,,,,,,,,
docs/v1archive/archive/엑셀자료/리텐션_마케팅_가이드.md,unknown,,,,,,,,
docs/v1archive/backup/flow_feature_mapping_v1_v2_20260123.md,unknown,,,,,,,,
docs/v1archive/backup/flow_feature_mapping_v1_v2_20260123_full.md,unknown,,,,,,,,
docs/v1archive/changelog/20260116_live_feed_implementation.md,unknown,,,,,,,,
docs/v1archive/changelog/20260116_lottery_polish_and_cleanup.md,unknown,,,,,,,,
docs/v1archive/changelog/20260116_onboarding_hotfixes.md,unknown,,,,,,,,
docs/v1archive/changelog/20260116_vault_withdrawal_rules.md,unknown,,,,,,,,
docs/v1archive/changelog/20260117_ui_polish_and_build_fixes.md,unknown,,,,,,,,
docs/v1archive/design/admin_dashboard_layout_design.md,unknown,,,,,,,,
docs/v1archive/design/field_input_layout_design.md,unknown,,,,,,,,
docs/v1archive/design/game_management_layout_design.md,unknown,,,,,,,,
docs/v1archive/design/operations_management_layout_design.md,unknown,,,,,,,,
docs/v1archive/golden_project_rules.md,unknown,,,,,,,,
docs/v1archive/weekly/[20261월첫째주]_핵심문서_인덱스.md,unknown,,,,,,,,
docs/v1archive/weekly/docs/06_ops/events/20260104_team_battle_variant_plan_ko.md,unknown,,,,,,,,
docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/1차_2026_Production DB 시드 데이터 필요 테이블 - 최종 통합본.md,meta,,,2026-01-30,,,,,
docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/20260204_segment_mapping_audit.md,meta,,,,,,,,
docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/00_con.md,00_con.md,,,,,,,,
docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/admin/01.admin.md,admin,,,,,,,2026-02-06,
docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/admin/01.adminguide.md,admin,가이드,v1.2,2026-02-06,GitHub Copilot,V2 Admin (Backend/Frontend/Ops),SoT,,
docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/admin/20260129_v2_admin_features_update.md,admin,,,,,,,,
docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/admin/20260206_admin_audit_and_routing_rules.md,admin,Learned SoT,v1.0,2026-02-06,GitHub Copilot,V2 Admin (Backend/Frontend/Ops),SoT,,
docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/admin/learned_context_summary_admin.md,admin,,,,,,,,
docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/auth/20260129_auth_mission_integration_test_update.md,auth,learned_ 패치 노트,v1.0,2026-01-29,GitHub Copilot,BE/QA,적용 완료 ✅,,
docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/auth/20260129_v2_auth_reliability_update.md,auth,learned_ 패치 노트,v1.1,2026-01-29,GitHub Copilot,BE/FE/QA,적용 완료 ✅ (문서 정합 갱신),,
docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/auth/auth.md,auth,learned_ 정합성 체크,v1.1,2026-01-26,GitHub Copilot,BE/FE/운영,운영 점검 필요 🟡,2026-02-06,
docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/auth/learned_context_summary_auth.md,auth,,,,,,,,
docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/auth/v2_auth_technical_guide_ko.md,auth,기술 가이드,v1.1,2026-01-28,GitHub Copilot,BE 개발자,구현 완료 ✅,,
docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/auth/v2_auth_trouble_mapping_ko.md,auth,트러블슈팅 가이드,v1.2,2026-01-28,GitHub Copilot,BE/FE/운영,구현 완료 ✅ (트러블 예상율 0%),,
docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/auth/v2_telegram_auth_sot_ko.md,auth,SoT,v1.1,2026-01-28,GitHub Copilot,BE/FE/기획/운영,구현 완료 ✅,2026-01-29,
docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/game/01_strict_vault_policy.md,game,,,,,,,,
docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/game/02_empty_shop_risk.md,game,,,,,,,,
docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/game/03.game.md,game,,,,,,,2026-01-26,
docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/game/03_enum_naming_consistency.md,game,,,,,,,,
docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/game/04_ops_checklist.md,game,,,,,,,,
docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/game/20260127_dice_modal_vault_earn_display_fix.md,game,,,,,,,,
docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/game/20260127_lottery_prize_partial_update_fix.md,game,,,,,,,,
docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/game/20260127_lottery_ui_backend_tier_sync.md,game,,,,,,,,
docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/game/20260128_게임_티켓_레저_분리_테스트_실패_원인_및_핵심_수정_내역.md,game,,,,,,,,
docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/game/20260131_puzzle_collection_gold_key_craft.md,game,,,,,,,,
docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/game/learned_context_summary_game.md,game,,,,,,,,
docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/golden/00_v2_golden_comprehensive_summary.md,golden,,,,,,,,
docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/golden/11.roi_analysis.md,golden,,,,,,,,
docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/golden/12.hq_margin_csv_import_comprehensive.md,golden,,,,,,,,
docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/golden/13.game_log_csv_import_spec.md,golden,,,,,,,,
docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/golden/14.csv_data_integration_expansion_spec.md,golden,,,,,,,,
docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/golden/15.latency_survival_spec.md,golden,,,,,,,,
docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/golden/20260131_hq_margin_csv_import_design.md,golden,,,,,,,,
docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/golden/20260131_hq_margin_csv_import_implementation.md,golden,,,,,,,,
docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/golden/20260131_hq_margin_csv_import_phase2_4_detailed_design.md,golden,,,,,,,,
docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/golden/20260131_hq_margin_csv_import_phase2_4_detailed_implementation.md,golden,,,,,,,,
docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/golden/20260131_hq_margin_csv_import_phase2_ops_dashboard.md,golden,,,,,,,,
docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/golden/20260131_hq_margin_csv_import_phase3_prospective_users.md,golden,,,,,,,,
docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/golden/20260131_hq_margin_csv_import_phase4_golden_alignment.md,golden,,,,,,,,
docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/golden/20260131_hq_margin_dashboard_phase2_design.md,golden,,,,,,,,
docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/golden/20260202_csv_data_integration_expansion_implementation.md,golden,,,,,,,,
docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/golden/20260204_cherry_picker_segment_design.md,golden,,,,,,,,
docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/golden/20260205_spending_ledger_withdrawal_import_impl.md,golden,,,,,,,,
docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/inventory/05.inventory.md,inventory,,,,,,,2026-01-26,
docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/inventory/05.inventory_patch_guide.md,inventory,,,,,,,,
docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/inventory/20260204_admin_revoke_log_alignment.md,inventory,패치,v1.0,2026-02-04,GitHub Copilot,V2 운영/개발 담당자,적용 완료,,
docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/inventory/learned_context_summary_inventory.md,inventory,,,,,,,,
docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/inventory/v2_reward_mapping_sot_ko.md,inventory,SoT,v1.0,2026-01-18,GitHub Copilot,BE/FE/기획,SoT,,
docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/inventory/v2_reward_type_standard_sot_ko.md,inventory,SoT,v1.1,2026-01-21,GitHub Copilot,BE/FE/기획,SoT,,
docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/inventory/v2_ticket_conversion_sot_ko.md,inventory,SoT,v1.0,2026-01-18,GitHub Copilot,BE/FE/기획,SoT,,
docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/inventory/v2_ticket_enum_code_alignment_sot_ko.md,inventory,SoT,v1.0,2026-01-19,GitHub Copilot,BE/FE/기획,SoT,,
docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/inventory/v2_ticket_enum_sot_ko.md,inventory,SoT,v1.0,2026-01-18,GitHub Copilot,BE/FE/기획,SoT,,
docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/level/07.level.md,level,,,,,,,2026-02-04,
docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/level/20260128_level_daily_xp_limit_discarded_update.md,level,,,,,,,,
docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/level/20260204_v2_sot_consolidation.md,level,,,,,,,,
docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/level/learned_context_summary_level.md,level,,,,,,,,
docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/level/v2_level_point_sot_ko.md,level,SoT,v1.0,2026-01-18,GitHub Copilot,BE/FE/기획,SoT,,
docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/level/v2_level_point_storage_sot_ko.md,level,SoT,v1.0,2026-01-19,GitHub Copilot,BE/FE/기획,SoT,,
docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/level/v2_level_reward_table_sot_ko.md,level,SoT,v1.0,2026-01-18,GitHub Copilot,BE/FE/기획,SoT,,
docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/level/v2_progression_schema_ko.md,level,데이터 스키마 / 아키텍처 표준,v2.0,2026-01-19,GitHub Copilot,BE/FE/운영,SoT,,
docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/mission/09.mission.md,mission,,,,,,,2026-01-26,
docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/mission/10.mission_actionable_guides.md,mission,,,,,,,,
docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/mission/20260126_mission_rewardType_enum_drift_update.md,mission,,,,,,,,
docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/mission/20260127_mission_admin_builder_rules_update.md,mission,,,,,,,,
docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/mission/20260127_mission_builder_auto_logickey_update.md,mission,,,,,,,,
docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/mission/20260127_mission_error_update.md,mission,,,,,,,,
docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/mission/20260127_mission_preset_expansion.md,mission,,,,,,,,
docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/mission/20260129_mission_logic_alignment_update.md,mission,,,,,,,,
docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/mission/20260129_telegram_mission_reliability_update.md,mission,,,,,,,,
docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/mission/20260130_mission_admin_features_update.md,mission,,,,,,,,
docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/mission/learned_context_summary_mission.md,mission,,,,,,,2026-01-26,
docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/mission/mission_channel_join.md,mission,,,,,,,,
docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/ops/20260203_ops_marketing_w1_w2_automation_tracking.md,ops,learned,v1.0,2026-02-03,GitHub Copilot,운영/기획/BE/FE,SoT 후보,,
docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/ops/20260206_funnel_friction_activity_logging_requirements.md,ops,learned,v1.0,2026-02-06,GitHub Copilot,운영/기획/BE/FE,SoT 후보,,
docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/ops/v2_redis_keys_channels_sot_ko.md,ops,SoT,v1.0,2026-01-18,GitHub Copilot,BE/FE/기획,SoT,,
docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/segment/20260202_segment_new_user_window_rule.md,segment,learned,v1.0,2026-02-02,GitHub Copilot,BE/FE/DB/운영,SoT 후보,,
docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/segment/20260202_segment_unification_common_vip_whale_at_risk.md,segment,learned,v1.0,2026-02-02,GitHub Copilot,BE/FE/DB/운영,SoT 후보,,
docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/segment/v2_user_segment_policy_sot_ko.md,segment,SoT,v1.2,2026-02-02,GitHub Copilot,BE/운영/기획,SoT,,
docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/shop/06.shop.md,shop,,,,,,,2026-02-05,
docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/shop/06.shop_patch_guide.md,shop,,,,,,,,
docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/shop/20260127_shop_cost_type_fix.md,shop,변경 로그,v1.1,2026-01-27,GitHub Copilot,,,,
docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/shop/20260127_shop_purchase_vault_balance_ui_refresh_fix.md,shop,변경 로그,v1.0,2026-01-27,GitHub Copilot,,✅ 해결됨,,
docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/shop/20260205_shop_cost_type_expansion.md,shop,,,,,,,,
docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/shop/learned_context_summary_shop.md,shop,,,,,,,,
docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/shop/v2_shop_exchange_policy_sot_ko.md,shop,경제/상점 정책,v1.1,2026-01-19,Antigravity Agent,기획/운영 팀,SoT,,
docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/shop/v2_shop_inventory_service_design_ko.md,shop,설계,v1.0,2026-01-19,GitHub Copilot,BE/FE/기획,SoT,,
docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/teambattle/04.team_battle.md,teambattle,,,,,,,2026-01-26,
docs/v2_specs/00_sot_meta/00_A_sot_code_ops_chk/learned_/teambattle/20260126_team_battle_nickname_lookup_update.md,teambattle,,,,,,,,
